chimera_id,cosmos_id,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,chimera_redshift,dr7q_redshift,chimera_qso_weight
085001.16+462600.5_378033_0.01,378033,085001.16+462600.5,763,52235,597,763-52235-597,0.5264999866485596,0.5238,0.01
083444.16+263641.5_372631_0.0001,372631,083444.16+263641.5,1587,52964,279,1587-52964-279,0.890999972820282,0.8926000000000001,0.0001
155647.83+171753.3_404165_0.003,404165,155647.83+171753.3,2170,53875,22,2170-53875-22,3.090100049972534,3.0846000000000005,0.003
150243.93+281739.9_415482_0.3,415482,150243.93+281739.9,2151,54523,367,2151-54523-367,1.1619999408721924,1.1639000000000002,0.3
152421.54+142114.7_415482_0.0001,415482,152421.54+142114.7,2767,54243,145,2767-54243-145,1.1619999408721924,1.1653000000000002,0.0001
091700.13+631428.7_404021_0.001,404021,091700.13+631428.7,1787,54465,395,1787-54465-395,1.2949999570846558,1.3029000000000002,0.001
141331.36+065520.3_413098_0.001,413098,141331.36+065520.3,1825,53504,483,1825-53504-483,0.9872000217437744,0.9900000000000001,0.001
090313.90+312015.4_407979_0.0003,407979,090313.90+312015.4,1590,52974,624,1590-52974-624,0.5270000100135803,0.5203000000000001,0.0003
150118.32+155623.0_420968_0.001,420968,150118.32+155623.0,2765,54535,394,2765-54535-394,0.33000001311302185,0.3255,0.001
153205.96+014913.1_407805_0.0003,407805,153205.96+014913.1,2954,54561,499,2954-54561-499,2.0162999629974365,2.0211,0.0003
163404.80+132517.2_416386_0.0003,416386,163404.80+132517.2,2204,53877,491,2204-53877-491,0.2653000056743622,0.25570000000000004,0.0003
154205.70+010640.9_420747_0.001,420747,154205.70+010640.9,2955,54562,163,2955-54562-163,0.8370000123977661,0.8359000000000001,0.001
144130.03+120316.9_407572_0.0001,407572,144130.03+120316.9,1712,53531,240,1712-53531-240,0.8489999771118164,0.8459000000000001,0.0001
082232.43+420603.3_415482_0.0001,415482,082232.43+420603.3,761,52266,258,761-52266-258,1.1619999408721924,1.1564,0.0001
095610.87+552945.6_415018_0.003,415018,095610.87+552945.6,945,52652,391,945-52652-391,1.3949999809265137,1.3886,0.003
163929.04+305351.4_407572_0.001,407572,163929.04+305351.4,1340,52781,237,1340-52781-237,0.8489999771118164,0.8571000000000001,0.001
024156.37+004351.6_413098_0.003,413098,024156.37+004351.6,707,52177,335,707-52177-335,0.9872000217437744,0.9874000000000002,0.003
152058.09+292150.7_404021_0.0003,404021,152058.09+292150.7,1846,54173,442,1846-54173-442,1.2949999570846558,1.3007000000000002,0.0003
172310.35+595105.7_413098_0.003,413098,172310.35+595105.7,354,51792,202,354-51792-202,0.9872000217437744,0.9899000000000001,0.003
162545.79+284927.5_413098_0.003,413098,162545.79+284927.5,1421,53149,184,1421-53149-184,0.9872000217437744,0.9835000000000002,0.003
154741.96+444339.9_411236_0.1,411236,154741.96+444339.9,1333,52782,553,1333-52782-553,2.3814001083374023,2.3890000000000002,0.1
171352.42+584201.2_407979_0.001,407979,171352.42+584201.2,353,51703,51,353-51703-51,0.5270000100135803,0.5212000000000001,0.001
154019.56-020505.4_420968_0.0001,420968,154019.56-020505.4,926,52413,134,926-52413-134,0.33000001311302185,0.32050000000000006,0.0001
163835.82+411734.7_412242_0.0001,412242,163835.82+411734.7,628,52083,286,628-52083-286,1.2920000553131104,1.2871000000000001,0.0001
083647.50+042214.4_412894_0.1,412894,083647.50+042214.4,1186,52646,74,1186-52646-74,0.17479999363422394,0.18130000000000002,0.1
083057.19+461111.2_420402_0.01,420402,083057.19+461111.2,548,51986,590,548-51986-590,1.36899995803833,1.3598000000000001,0.01
093624.13+673939.9_411813_0.003,411813,093624.13+673939.9,1878,54474,501,1878-54474-501,3.619999885559082,3.6167000000000002,0.003
025145.09-004639.7_415018_0.0003,415018,025145.09-004639.7,708,52175,259,708-52175-259,1.3949999809265137,1.3873000000000002,0.0003
081617.46+241826.2_415906_0.01,415906,081617.46+241826.2,1585,52962,179,1585-52962-179,1.0360000133514404,1.0343000000000002,0.01
090000.44+395940.6_415018_0.003,415018,090000.44+395940.6,1198,52669,573,1198-52669-573,1.3949999809265137,1.4010000000000002,0.003
083258.97+134256.2_410204_0.001,410204,083258.97+134256.2,2425,54139,600,2425-54139-600,3.7699999809265137,3.7761000000000005,0.001
033119.66-074143.1_401394_1,401394,033119.66-074143.1,461,51910,209,461-51910-209,4.741000175476074,4.7385,1.0
081039.79+345730.9_410204_0.0003,410204,081039.79+345730.9,892,52378,50,892-52378-50,3.7699999809265137,3.7718000000000003,0.0003
163404.80+132517.2_416386_0.01,416386,163404.80+132517.2,2204,53877,491,2204-53877-491,0.2653000056743622,0.25570000000000004,0.01
090219.56+233534.8_404021_0.1,404021,090219.56+233534.8,2086,53401,124,2086-53401-124,1.2949999570846558,1.2991000000000001,0.1
155634.60+382206.4_420968_0.0001,420968,155634.60+382206.4,1681,53172,594,1681-53172-594,0.33000001311302185,0.33360000000000006,0.0001
074637.40+362241.8_414400_0.1,414400,074637.40+362241.8,543,52017,315,543-52017-315,0.7350000143051147,0.7256000000000001,0.1
093624.13+673939.9_411813_0.001,411813,093624.13+673939.9,1878,54474,501,1878-54474-501,3.619999885559082,3.6167000000000002,0.001
144405.90+165621.4_404569_0.01,404569,144405.90+165621.4,2762,54533,589,2762-54533-589,3.744999885559082,3.7453000000000003,0.01
084436.53+160519.1_420901_0.01,420901,084436.53+160519.1,2429,53799,427,2429-53799-427,1.9616999626159668,1.9523000000000001,0.01
153236.17+081033.5_415018_0.03,415018,153236.17+081033.5,1723,53905,129,1723-53905-129,1.3949999809265137,1.3995000000000002,0.03
162201.90+441009.7_404021_0.0003,404021,162201.90+441009.7,815,52374,420,815-52374-420,1.2949999570846558,1.2976,0.0003
021645.01+000842.5_420402_0.003,420402,021645.01+000842.5,405,51816,594,405-51816-594,1.36899995803833,1.3646000000000003,0.003
034621.27-000141.5_417569_1,417569,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6895999908447266,0.6900000000000001,1.0
085020.90+393945.2_415482_0.0003,415482,085020.90+393945.2,1198,52669,348,1198-52669-348,1.1619999408721924,1.1573000000000002,0.0003
160249.32+250441.0_416386_0.0003,416386,160249.32+250441.0,1656,53533,432,1656-53533-432,0.2653000056743622,0.2659,0.0003
084631.52+241108.3_401394_0.1,401394,084631.52+241108.3,1931,53358,71,1931-53358-71,4.741000175476074,4.742800000000001,0.1
090207.15+294547.1_413098_0.0001,413098,090207.15+294547.1,1590,52974,38,1590-52974-38,0.9872000217437744,0.9915000000000002,0.0001
154413.82+420029.7_415906_0.001,415906,154413.82+420029.7,1053,52468,482,1053-52468-482,1.0360000133514404,1.04,0.001
153405.34+435526.6_410831_0.001,410831,153405.34+435526.6,1052,52466,532,1052-52466-532,0.7432000041007996,0.7454000000000001,0.001
084532.62+304920.4_411813_0.0003,411813,084532.62+304920.4,1270,52991,222,1270-52991-222,3.619999885559082,3.6232000000000006,0.0003
074003.14+452608.9_423118_0.0001,423118,074003.14+452608.9,1866,53314,606,1866-53314-606,0.8366000056266785,0.8389000000000001,0.0001
161836.09+153313.5_420402_0.1,420402,161836.09+153313.5,2198,53918,579,2198-53918-579,1.36899995803833,1.36,0.1
075514.58+230607.1_407572_0.0003,407572,075514.58+230607.1,1204,52669,11,1204-52669-11,0.8489999771118164,0.8550000000000001,0.0003
072334.35+421227.7_402684_0.0001,402684,072334.35+421227.7,1865,53312,302,1865-53312-302,2.3756000995635986,2.3738,0.0001
164925.89+303529.8_413098_0.0003,413098,164925.89+303529.8,1343,52790,414,1343-52790-414,0.9872000217437744,0.9874000000000002,0.0003
160620.30+321422.7_411813_0.0001,411813,160620.30+321422.7,1419,53144,261,1419-53144-261,3.619999885559082,3.6272,0.0001
082358.23+364953.6_420402_0.001,420402,082358.23+364953.6,826,52295,563,826-52295-563,1.36899995803833,1.3622,0.001
135830.93+095928.6_407572_0.001,407572,135830.93+095928.6,1807,54175,404,1807-54175-404,0.8489999771118164,0.8568000000000001,0.001
084349.49+411741.6_413098_0.0001,413098,084349.49+411741.6,829,52296,328,829-52296-328,0.9872000217437744,0.9900000000000001,0.0001
141821.34+063746.4_420968_0.0003,420968,141821.34+063746.4,1825,53504,608,1825-53504-608,0.33000001311302185,0.328,0.0003
023157.88+002712.2_420402_0.003,420402,023157.88+002712.2,407,51820,484,407-51820-484,1.36899995803833,1.3743,0.003
091447.41+664140.3_412242_0.3,412242,091447.41+664140.3,1877,54464,423,1877-54464-423,1.2920000553131104,1.2944000000000002,0.3
091447.41+664140.3_412242_0.01,412242,091447.41+664140.3,1877,54464,423,1877-54464-423,1.2920000553131104,1.2944000000000002,0.01
143830.02+013106.9_401229_0.03,401229,143830.02+013106.9,536,52024,143,536-52024-143,0.7250000238418579,0.7259000000000001,0.03
144405.90+165621.4_404569_0.03,404569,144405.90+165621.4,2762,54533,589,2762-54533-589,3.744999885559082,3.7453000000000003,0.03
082400.85+070614.0_412242_0.0003,412242,082400.85+070614.0,1296,52962,364,1296-52962-364,1.2920000553131104,1.2892000000000001,0.0003
083327.79+041537.9_412242_0.001,412242,083327.79+041537.9,1186,52646,170,1186-52646-170,1.2920000553131104,1.2912000000000001,0.001
160024.91+325530.5_420402_0.0001,420402,160024.91+325530.5,1404,52825,550,1404-52825-550,1.36899995803833,1.3616000000000001,0.0001
092945.44+441435.1_420968_0.0001,420968,092945.44+441435.1,870,52325,455,870-52325-455,0.33000001311302185,0.32920000000000005,0.0001
090356.35+304551.2_411813_0.001,411813,090356.35+304551.2,1591,52976,301,1591-52976-301,3.619999885559082,3.6221000000000005,0.001
094342.31+522038.7_404021_0.03,404021,094342.31+522038.7,2404,53764,106,2404-53764-106,1.2949999570846558,1.2978,0.03
025042.45+003536.7_402684_0.0001,402684,025042.45+003536.7,410,51816,352,410-51816-352,2.3756000995635986,2.3850000000000002,0.0001
155647.83+171753.3_404165_1,404165,155647.83+171753.3,2170,53875,22,2170-53875-22,3.090100049972534,3.0846000000000005,1.0
081059.26+283658.6_420968_0.0003,420968,081059.26+283658.6,930,52618,150,930-52618-150,0.33000001311302185,0.3295,0.0003
083341.64+303348.8_410204_0.0001,410204,083341.64+303348.8,1208,52672,103,1208-52672-103,3.7699999809265137,3.7765000000000004,0.0001
161454.07+461214.5_412242_0.001,412242,161454.07+461214.5,814,52443,575,814-52443-575,1.2920000553131104,1.2958,0.001
083258.97+134256.2_410204_1,410204,083258.97+134256.2,2425,54139,600,2425-54139-600,3.7699999809265137,3.7761000000000005,1.0
154735.22+361325.9_407979_0.1,407979,154735.22+361325.9,1416,52875,115,1416-52875-115,0.5270000100135803,0.537,0.1
075034.19+453240.9_420968_0.001,420968,075034.19+453240.9,1737,53055,46,1737-53055-46,0.33000001311302185,0.339,0.001
083954.11+474242.4_407572_0.01,407572,083954.11+474242.4,550,51959,173,550-51959-173,0.8489999771118164,0.8473,0.01
094512.26+681421.4_420747_0.001,420747,094512.26+681421.4,1879,54478,318,1879-54478-318,0.8370000123977661,0.8405000000000001,0.001
084851.60+582419.7_415018_0.1,415018,084851.60+582419.7,1785,54439,254,1785-54439-254,1.3949999809265137,1.3987,0.1
142942.27+190642.5_412242_0.0001,412242,142942.27+190642.5,2774,54534,166,2774-54534-166,1.2920000553131104,1.2942000000000002,0.0001
085001.16+462600.5_407979_0.003,407979,085001.16+462600.5,763,52235,597,763-52235-597,0.5270000100135803,0.5238,0.003
160251.41+445454.6_420402_0.003,420402,160251.41+445454.6,1169,52753,107,1169-52753-107,1.36899995803833,1.3645000000000003,0.003
082803.17+084355.9_404021_0.001,404021,082803.17+084355.9,1758,53084,410,1758-53084-410,1.2949999570846558,1.2869000000000002,0.001
153420.23+413007.5_415018_0.03,415018,153420.23+413007.5,1679,53149,508,1679-53149-508,1.3949999809265137,1.4000000000000001,0.03
025559.91+005311.5_407572_0.0001,407572,025559.91+005311.5,410,51816,539,410-51816-539,0.8489999771118164,0.8465000000000001,0.0001
091103.50+444630.3_412242_0.0003,412242,091103.50+444630.3,832,52312,477,832-52312-477,1.2920000553131104,1.3017,0.0003
141925.48+074953.5_402684_0.0003,402684,141925.48+074953.5,1811,53533,245,1811-53533-245,2.3756000995635986,2.3819000000000004,0.0003
082015.09+041148.7_420968_0.01,420968,082015.09+041148.7,1185,52642,352,1185-52642-352,0.33000001311302185,0.33010000000000006,0.01
153824.84+262613.1_416624_0.03,416624,153824.84+262613.1,1849,53846,428,1849-53846-428,2.7137999534606934,2.7192000000000003,0.03
144204.03+132916.0_413098_0.01,413098,144204.03+132916.0,2748,54234,46,2748-54234-46,0.9872000217437744,0.9915000000000002,0.01
084518.83+162530.7_407572_0.01,407572,084518.83+162530.7,2278,53711,27,2278-53711-27,0.8489999771118164,0.8391000000000001,0.01
172404.39+311436.4_415018_0.001,415018,172404.39+311436.4,2974,54592,614,2974-54592-614,1.3949999809265137,1.3889000000000002,0.001
144513.31+175837.2_420402_0.001,420402,144513.31+175837.2,2776,54554,92,2776-54554-92,1.36899995803833,1.3734000000000002,0.001
091010.99+631908.4_410831_0.003,410831,091010.99+631908.4,1876,54464,29,1876-54464-29,0.7432000041007996,0.7356,0.003
033119.66-074143.1_401394_0.0001,401394,033119.66-074143.1,461,51910,209,461-51910-209,4.741000175476074,4.7385,0.0001
095613.83+555604.3_402405_0.003,402405,095613.83+555604.3,557,52253,6,557-52253-6,0.8479999899864197,0.8555000000000001,0.003
090956.92+605439.9_404021_0.0003,404021,090956.92+605439.9,1786,54450,150,1786-54450-150,1.2949999570846558,1.2912000000000001,0.0003
110022.09+645812.9_400224_0.03,400224,110022.09+645812.9,490,51929,90,490-51929-90,0.869700014591217,0.8783000000000001,0.03
091301.02+525928.8_420402_1,420402,091301.02+525928.8,553,51999,487,553-51999-487,1.36899995803833,1.3775000000000002,1.0
160024.91+325530.5_420402_0.001,420402,160024.91+325530.5,1404,52825,550,1404-52825-550,1.36899995803833,1.3616000000000001,0.001
144405.90+165621.4_404569_0.3,404569,144405.90+165621.4,2762,54533,589,2762-54533-589,3.744999885559082,3.7453000000000003,0.3
094342.31+522038.7_404021_1,404021,094342.31+522038.7,2404,53764,106,2404-53764-106,1.2949999570846558,1.2978,1.0
163844.20+242601.9_420901_0.01,420901,163844.20+242601.9,1423,53167,287,1423-53167-287,1.9616999626159668,1.9568000000000003,0.01
150118.32+155623.0_420968_0.003,420968,150118.32+155623.0,2765,54535,394,2765-54535-394,0.33000001311302185,0.3255,0.003
092224.65+615510.4_412242_0.0001,412242,092224.65+615510.4,1787,54465,248,1787-54465-248,1.2920000553131104,1.2932000000000001,0.0001
170819.20+374554.2_422475_0.1,422475,170819.20+374554.2,2971,54590,568,2971-54590-568,0.5776000022888184,0.5819000000000001,0.1
152805.49+243758.6_424122_0.0003,424122,152805.49+243758.6,2163,53823,279,2163-53823-279,0.47429999709129333,0.4751000000000001,0.0003
152614.53-004445.2_425968_0.01,425968,152614.53-004445.2,924,52409,572,924-52409-572,0.847000002861023,0.8500000000000001,0.01
091708.16+614932.3_424456_0.003,424456,091708.16+614932.3,1786,54450,583,1786-54450-583,1.4464000463485718,1.4493000000000003,0.003
151755.64+451543.9_424122_0.0003,424122,151755.64+451543.9,1050,52721,59,1050-52721-59,0.47429999709129333,0.48340000000000005,0.0003
143939.39+220800.2_423118_0.0003,423118,143939.39+220800.2,2140,53858,247,2140-53858-247,0.8366000056266785,0.8357000000000001,0.0003
081441.91+212918.5_426443_0.0001,426443,081441.91+212918.5,1925,53327,441,1925-53327-441,0.16850000619888306,0.16280000000000003,0.0001
145727.87+215505.1_423118_0.0003,423118,145727.87+215505.1,2148,54526,106,2148-54526-106,0.8366000056266785,0.8311000000000001,0.0003
160210.74+042946.9_424456_0.003,424456,160210.74+042946.9,1837,53494,167,1837-53494-167,1.4464000463485718,1.4370000000000003,0.003
155735.40+215217.2_424456_0.001,424456,155735.40+215217.2,2171,53557,118,2171-53557-118,1.4464000463485718,1.4502000000000002,0.001
093452.00+524712.8_424122_0.0001,424122,093452.00+524712.8,768,52281,272,768-52281-272,0.47429999709129333,0.47370000000000007,0.0001
085831.68+410019.6_424122_0.0001,424122,085831.68+410019.6,1199,52703,367,1199-52703-367,0.47429999709129333,0.46460000000000007,0.0001
080208.45+475319.4_424456_0.001,424456,080208.45+475319.4,438,51884,332,438-51884-332,1.4464000463485718,1.4538000000000002,0.001
155047.26+452515.1_424456_0.001,424456,155047.26+452515.1,1168,52731,85,1168-52731-85,1.4464000463485718,1.4544000000000001,0.001
083406.94+350602.9_424122_0.003,424122,083406.94+350602.9,1197,52668,113,1197-52668-113,0.47429999709129333,0.46990000000000004,0.003
144149.96+303837.7_423118_0.0003,423118,144149.96+303837.7,2138,53757,613,2138-53757-613,0.8366000056266785,0.8321000000000001,0.0003
161449.71+265858.8_423118_0.0003,423118,161449.71+265858.8,1576,53496,341,1576-53496-341,0.8366000056266785,0.8343000000000002,0.0003
084854.49+412609.3_426162_0.001,426162,084854.49+412609.3,829,52296,530,829-52296-530,1.2489999532699585,1.2422000000000002,0.001
143909.69+091443.8_423118_0.0003,423118,143909.69+091443.8,1813,53903,416,1813-53903-416,0.8366000056266785,0.8362,0.0003
160530.37+332632.5_424122_0.0001,424122,160530.37+332632.5,1418,53142,65,1418-53142-65,0.47429999709129333,0.4827000000000001,0.0001
144916.81+130243.6_423118_0.0003,423118,144916.81+130243.6,1714,53521,367,1714-53521-367,0.8366000056266785,0.8321000000000001,0.0003
090956.92+605439.9_423895_0.001,423895,090956.92+605439.9,1786,54450,150,1786-54450-150,1.2899999618530273,1.2912000000000001,0.001
091447.41+664140.3_429899_1,429899,091447.41+664140.3,1877,54464,423,1877-54464-423,1.2960000038146973,1.2944000000000002,1.0
091103.50+444630.3_429899_0.01,429899,091103.50+444630.3,832,52312,477,832-52312-477,1.2960000038146973,1.3017,0.01
154532.00+432543.8_425963_0.0001,425963,154532.00+432543.8,1333,52782,92,1333-52782-92,1.5397000312805176,1.5480000000000003,0.0001
144410.84+304809.5_428768_1,428768,144410.84+304809.5,1842,53501,112,1842-53501-112,1.7369999885559082,1.7316000000000003,1.0
145739.33+011145.2_424177_0.1,424177,145739.33+011145.2,309,51994,603,309-51994-603,0.892300009727478,0.8896000000000001,0.1
083711.94+321226.7_429899_0.1,429899,083711.94+321226.7,2960,54561,273,2960-54561-273,1.2960000038146973,1.2945000000000002,0.1
090219.56+233534.8_429899_0.001,429899,090219.56+233534.8,2086,53401,124,2086-53401-124,1.2960000038146973,1.2991000000000001,0.001
154212.90+111226.7_425963_0.3,425963,154212.90+111226.7,2516,54240,165,2516-54240-165,1.5397000312805176,1.5384000000000002,0.3
141857.15+194257.0_426162_0.1,426162,141857.15+194257.0,2772,54529,24,2772-54529-24,1.2489999532699585,1.2498000000000002,0.1
073550.55+472046.0_426162_0.03,426162,073550.55+472046.0,1867,53317,417,1867-53317-417,1.2489999532699585,1.2500000000000002,0.03
083711.94+321226.7_423895_0.1,423895,083711.94+321226.7,2960,54561,273,2960-54561-273,1.2899999618530273,1.2945000000000002,0.1
151910.66+283009.8_423483_0.3,423483,151910.66+283009.8,1846,54173,396,1846-54173-396,0.4406999945640564,0.43790000000000007,0.3
162350.61+075918.3_423118_0.0001,423118,162350.61+075918.3,1732,53501,569,1732-53501-569,0.8366000056266785,0.8436000000000001,0.0001
141834.97+201030.9_426162_0.03,426162,141834.97+201030.9,2773,54533,431,2773-54533-431,1.2489999532699585,1.2443000000000002,0.03
092128.53+354536.8_426126_0.1,426126,092128.53+354536.8,1274,52995,237,1274-52995-237,2.3299999237060547,2.3253000000000004,0.1
083038.54+314031.7_428470_0.003,428470,083038.54+314031.7,932,52620,10,932-52620-10,1.1740000247955322,1.1789,0.003
134541.67-020927.0_426162_0.03,426162,134541.67-020927.0,913,52433,476,913-52433-476,1.2489999532699585,1.2447000000000001,0.03
154033.59+171903.1_424624_0.01,424624,154033.59+171903.1,2795,54563,573,2795-54563-573,0.6384000182151794,0.6406000000000001,0.01
110801.02+660937.1_424632_1,424632,110801.02+660937.1,490,51929,61,490-51929-61,0.43320000171661377,0.43960000000000005,1.0
143515.65+023221.6_427688_0.01,427688,143515.65+023221.6,535,51999,582,535-51999-582,0.3107999861240387,0.30500000000000005,0.01
092128.53+354536.8_426126_0.03,426126,092128.53+354536.8,1274,52995,237,1274-52995-237,2.3299999237060547,2.3253000000000004,0.03
151453.27+053636.8_426443_0.001,426443,151453.27+053636.8,1834,54562,341,1834-54562-341,0.16850000619888306,0.1738,0.001
165238.29+414035.4_423118_0.03,423118,165238.29+414035.4,631,52079,181,631-52079-181,0.8366000056266785,0.8433,0.03
090219.56+233534.8_423895_1,423895,090219.56+233534.8,2086,53401,124,2086-53401-124,1.2899999618530273,1.2991000000000001,1.0
082641.69+450601.3_427108_0.0001,427108,082641.69+450601.3,548,51986,179,548-51986-179,1.2389999628067017,1.2453,0.0001
144410.84+304809.5_428768_0.3,428768,144410.84+304809.5,1842,53501,112,1842-53501-112,1.7369999885559082,1.7316000000000003,0.3
085859.49+334300.4_428768_1,428768,085859.49+334300.4,1272,52989,346,1272-52989-346,1.7369999885559082,1.7289,1.0
085513.41+551014.1_423118_0.0001,423118,085513.41+551014.1,448,51900,90,448-51900-90,0.8366000056266785,0.8371000000000001,0.0001
090021.59+512514.5_426913_0.3,426913,090021.59+512514.5,552,51992,218,552-51992-218,0.8004000186920166,0.7975000000000001,0.3
085734.56+545901.6_425785_0.0001,425785,085734.56+545901.6,449,51900,455,449-51900-455,2.98009991645813,2.9837000000000002,0.0001
033248.49-001012.3_423644_1,423644,033248.49-001012.3,415,51810,191,415-51810-191,0.3084999918937683,0.30960000000000004,1.0
092333.29+595747.8_425968_1,425968,092333.29+595747.8,485,51909,192,485-51909-192,0.847000002861023,0.8382000000000001,1.0
164934.13+334214.9_429844_0.01,429844,164934.13+334214.9,1175,52791,470,1175-52791-470,4.199999809265137,4.192500000000001,0.01
162453.46+313659.3_427833_1,427833,162453.46+313659.3,1684,53239,66,1684-53239-66,1.7127000093460083,1.7137000000000002,1.0
033248.49-001012.3_427688_0.3,427688,033248.49-001012.3,415,51810,191,415-51810-191,0.3107999861240387,0.30960000000000004,0.3
085859.49+334300.4_428768_0.03,428768,085859.49+334300.4,1272,52989,346,1272-52989-346,1.7369999885559082,1.7289,0.03
171227.37+284857.0_423118_0.001,423118,171227.37+284857.0,977,52410,238,977-52410-238,0.8366000056266785,0.8282,0.001
032222.34-075927.5_426162_0.03,426162,032222.34-075927.5,460,51924,121,460-51924-121,1.2489999532699585,1.2399000000000002,0.03
030000.57+004828.0_424177_0.03,424177,030000.57+004828.0,410,51816,621,410-51816-621,0.892300009727478,0.9000000000000001,0.03
152749.20-022350.3_429899_1,429899,152749.20-022350.3,925,52411,296,925-52411-296,1.2960000038146973,1.3003000000000002,1.0
165119.55+431918.0_425963_1,425963,165119.55+431918.0,631,52079,409,631-52079-409,1.5397000312805176,1.5365000000000002,1.0
083010.20+453727.5_426162_0.01,426162,083010.20+453727.5,548,51986,574,548-51986-574,1.2489999532699585,1.2452,0.01
160732.41+240245.7_423895_0.03,423895,160732.41+240245.7,1656,53533,89,1656-53533-89,1.2899999618530273,1.2931000000000001,0.03
073745.88+402146.4_428477_0.03,428477,073745.88+402146.4,432,51884,359,432-51884-359,0.6209999918937683,0.6137,0.03
085706.35+190853.5_428685_0.01,428685,085706.35+190853.5,2281,53711,618,2281-53711-618,0.328000009059906,0.33060000000000006,0.01
164934.13+334214.9_429844_0.003,429844,164934.13+334214.9,1175,52791,470,1175-52791-470,4.199999809265137,4.192500000000001,0.003
084313.41+535718.8_427409_0.1,427409,084313.41+535718.8,446,51899,173,446-51899-173,0.22130000591278076,0.21800000000000003,0.1
084137.47+154648.4_426162_0.03,426162,084137.47+154648.4,2429,53799,359,2429-53799-359,1.2489999532699585,1.2542000000000002,0.03
151242.44+023411.1_423446_0.3,423446,151242.44+023411.1,540,51996,563,540-51996-563,2.4012999534606934,2.4000000000000004,0.3
143553.39+185403.2_428470_0.1,428470,143553.39+185403.2,2775,54535,432,2775-54535-432,1.1740000247955322,1.1689,0.1
161454.07+461214.5_429899_0.001,429899,161454.07+461214.5,814,52443,575,814-52443-575,1.2960000038146973,1.2958,0.001
164934.13+334214.9_429844_0.001,429844,164934.13+334214.9,1175,52791,470,1175-52791-470,4.199999809265137,4.192500000000001,0.001
090056.36+574856.8_423118_0.001,423118,090056.36+574856.8,483,51924,542,483-51924-542,0.8366000056266785,0.8319000000000001,0.001
091704.98+462337.7_428685_0.003,428685,091704.98+462337.7,899,52620,17,899-52620-17,0.328000009059906,0.33260000000000006,0.003
073745.88+402146.4_428477_0.1,428477,073745.88+402146.4,432,51884,359,432-51884-359,0.6209999918937683,0.6137,0.1
091313.10+411014.1_428768_1,428768,091313.10+411014.1,1200,52668,71,1200-52668-71,1.7369999885559082,1.7365000000000002,1.0
163427.54+472244.4_425516_0.1,425516,163427.54+472244.4,627,52144,448,627-52144-448,2.758500099182129,2.7581,0.1
021514.83-003905.0_425968_0.03,425968,021514.83-003905.0,1155,52581,308,1155-52581-308,0.847000002861023,0.8468000000000001,0.03
153217.94+322818.6_423895_0.03,423895,153217.94+322818.6,1388,53119,530,1388-53119-530,1.2899999618530273,1.2879,0.03
150118.32+155623.0_428685_0.03,428685,150118.32+155623.0,2765,54535,394,2765-54535-394,0.328000009059906,0.3255,0.03
160759.73+315537.6_429844_0.001,429844,160759.73+315537.6,1419,53144,288,1419-53144-288,4.199999809265137,4.1916,0.001
150215.13+345944.8_374966_0.001,374966,150215.13+345944.8,1384,53121,119,1384-53121-119,1.7588000297546387,1.7509000000000001,0.001
081030.32+281325.9_372631_0.0001,372631,081030.32+281325.9,930,52618,92,930-52618-92,0.890999972820282,0.8874000000000001,0.0001
141641.69+164303.9_372631_0.0001,372631,141641.69+164303.9,2759,54534,253,2759-54534-253,0.890999972820282,0.8843000000000001,0.0001
075101.42+291419.1_379359_0.0003,379359,075101.42+291419.1,1060,52636,293,1060-52636-293,0.12540000677108765,0.12080000000000002,0.0003
091932.29+530917.7_377847_0.001,377847,091932.29+530917.7,554,52000,204,554-52000-204,3.9700000286102295,3.9626000000000006,0.001
155507.28+141817.9_380690_0.1,380690,155507.28+141817.9,2519,54570,601,2519-54570-601,0.3700000047683716,0.36460000000000004,0.1
091133.55+414316.6_377850_0.001,377850,091133.55+414316.6,1201,52674,295,1201-52674-295,2.178999900817871,2.1768,0.001
144047.39+093808.9_374264_0.001,374264,144047.39+093808.9,1711,53535,143,1711-53535-143,1.1990000009536743,1.2032,0.001
162253.42+512201.1_381004_0.0001,381004,162253.42+512201.1,2884,54526,524,2884-54526-524,1.1480000019073486,1.1445,0.0001
153105.04+223830.1_372631_0.01,372631,153105.04+223830.1,2161,53878,633,2161-53878-633,0.890999972820282,0.8889000000000001,0.01
030556.81+005701.7_372631_0.0001,372631,030556.81+005701.7,709,52205,614,709-52205-614,0.890999972820282,0.9003000000000001,0.0001
084205.57+075925.5_381991_0.001,381991,084205.57+075925.5,1298,52964,327,1298-52964-327,0.12680000066757202,0.1337,0.001
074354.29+464130.1_376769_0.001,376769,074354.29+464130.1,1867,53317,9,1867-53317-9,4.369999885559082,4.3676,0.001
033931.17+002905.6_376768_0.03,376768,033931.17+002905.6,714,52201,469,714-52201-469,0.9929999709129333,0.9859000000000001,0.03
160439.80+392420.5_378365_0.003,378365,160439.80+392420.5,1055,52761,456,1055-52761-456,2.811800003051758,2.8172,0.003
162733.97+135007.0_374264_0.003,374264,162733.97+135007.0,2203,53915,220,2203-53915-220,1.1990000009536743,1.2081000000000002,0.003
092801.72+432105.3_378365_0.0003,378365,092801.72+432105.3,870,52325,183,870-52325-183,2.811800003051758,2.8108000000000004,0.0003
