chimera_id,cosmos_id,galaxy_ra_deg,galaxy_dec_deg,qso_ra_deg,qso_dec_deg,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,chimera_redshift,dr7q_redshift,chimera_qso_weight
083646.48+115323.4_733313_0.0001,733313,149.60753815358046,2.4111422008748975,129.19370999999998,11.889839999999998,083646.48+115323.4,2426,53795,172,2426-53795-172,0.42899999022483826,0.43570000000000003,0.0001
164531.15+320205.4_735214_1,735214,150.23434115469098,2.414862467527538,251.37981999999997,32.034839999999996,164531.15+320205.4,1341,52786,126,1341-52786-126,1.941100001335144,1.9475000000000002,1.0
093552.97+495314.3_733290_0.01,733290,150.19121621503552,2.4113597672304055,143.97072999999997,49.887319999999995,093552.97+495314.3,901,52641,494,901-52641-494,1.9266999959945679,1.9251000000000003,0.01
151805.37+324029.7_736081_0.001,736081,149.97446059930283,2.4170305776687315,229.52241999999998,32.67493999999999,151805.37+324029.7,1386,53116,87,1386-53116-87,0.7580000162124634,0.7554000000000001,0.001
164925.89+303529.8_759489_1,759489,149.82481525574022,2.450337877131989,252.35790999999998,30.591619999999995,164925.89+303529.8,1343,52790,414,1343-52790-414,0.9779999852180481,0.9874000000000002,1.0
151307.39+035659.0_753093_0.01,753093,149.56662823304526,2.4378688828326776,228.28081999999998,3.9497399999999994,151307.39+035659.0,590,52057,557,590-52057-557,0.35989999771118164,0.35500000000000004,0.01
103211.75+633825.5_754336_0.01,754336,150.42346718646533,2.4405220373332512,158.04896999999997,63.64043999999999,103211.75+633825.5,773,52376,331,773-52376-331,0.5526999831199646,0.557,0.01
084429.24+221040.4_751525_0.1,751525,149.9724100882597,2.438154740847925,131.12184,22.177899999999998,084429.24+221040.4,2084,53360,600,2084-53360-600,0.7311000227928162,0.7235,0.1
170804.21+380325.2_739410_0.0001,739410,150.39508125975752,2.421708786972416,257.01754999999997,38.056999999999995,170804.21+380325.2,2971,54590,576,2971-54590-576,0.31200000643730164,0.3113,0.0001
141528.24-010514.9_743071_0.3,743071,150.38681291542787,2.4271728182240984,213.86770999999996,-1.0874899999999998,141528.24-010514.9,303,51615,54,303-51615-54,0.38609999418258667,0.37960000000000005,0.3
151950.59+133040.2_739410_0.0001,739410,150.39508125975752,2.421708786972416,229.96081999999998,13.511179999999998,151950.59+133040.2,2767,54243,260,2767-54243-260,0.31200000643730164,0.31360000000000005,0.0001
140259.67+145615.5_755722_1,755722,149.98937436377523,2.446108646944785,210.74865999999997,14.937649999999998,140259.67+145615.5,2744,54272,128,2744-54272-128,2.0871999263763428,2.0780000000000003,1.0
075626.44+132541.1_760803_0.003,760803,149.6453316739001,2.45335519826516,119.11017999999999,13.428109999999998,075626.44+132541.1,2264,53682,145,2264-53682-145,0.48100000619888306,0.47900000000000004,0.003
172659.46+594017.9_756865_0.0001,756865,149.9255473787599,2.4471502315249043,261.74773999999996,59.67163999999999,172659.46+594017.9,354,51792,83,354-51792-83,0.7179999947547913,0.7242000000000001,0.0001
160129.68+134124.8_740531_0.01,740531,150.1268216523897,2.4216929032813037,240.37369999999996,13.690239999999998,160129.68+134124.8,2522,54570,575,2522-54570-575,0.7498999834060669,0.7553000000000001,0.01
153420.23+413007.5_745637_0.1,745637,149.89954676113092,2.430376064021872,233.58431999999996,41.502109999999995,153420.23+413007.5,1679,53149,508,1679-53149-508,1.402999997138977,1.4000000000000001,0.1
172508.82+583759.0_743071_0.03,743071,150.38681291542787,2.4271728182240984,261.28677,58.63307999999999,172508.82+583759.0,366,52017,235,366-52017-235,0.38609999418258667,0.39200000000000007,0.03
155117.47+104920.7_743071_0.0001,743071,150.38681291542787,2.4271728182240984,237.82279999999997,10.822439999999999,155117.47+104920.7,2520,54584,137,2520-54584-137,0.38609999418258667,0.39350000000000007,0.0001
082221.22+214410.5_741177_0.0003,741177,150.19258739631766,2.4245608597485946,125.58841999999999,21.736259999999998,082221.22+214410.5,1927,53321,479,1927-53321-479,2.9361000061035156,2.9436000000000004,0.0003
160835.17+454205.2_749568_0.003,749568,149.95718814067965,2.435757462916658,242.14654999999996,45.701449999999994,160835.17+454205.2,813,52354,53,813-52354-53,0.42660000920295715,0.43400000000000005,0.003
015222.08+133415.4_743071_0.0003,743071,150.38681291542787,2.4271728182240984,28.092009999999995,13.570949999999998,015222.08+133415.4,430,51877,183,430-51877-183,0.38609999418258667,0.37710000000000005,0.0003
083231.61+211534.6_748710_0.001,748710,150.36040426062647,2.4357426652057854,128.13172999999998,21.259629999999998,083231.61+211534.6,2083,53359,610,2083-53359-610,2.506999969482422,2.4989000000000003,0.001
163637.35+364618.3_726230_0.0003,726230,149.49376791104908,2.399611456944649,249.15566999999996,36.77175999999999,163637.35+364618.3,2185,53532,346,2185-53532-346,0.7369999885559082,0.7449000000000001,0.0003
162832.63+300754.9_736084_0.0001,736084,150.62502201618906,2.4156801085941813,247.13596999999996,30.131939999999997,162832.63+300754.9,1421,53149,562,1421-53149-562,0.38339999318122864,0.3914,0.0001
163840.34+330914.0_726230_0.003,726230,149.49376791104908,2.399611456944649,249.66810999999996,33.15389999999999,163840.34+330914.0,1339,52767,86,1339-52767-86,0.7369999885559082,0.7446,0.003
150537.10+020815.2_730679_0.0001,730679,150.48808837472427,2.4068564063779663,226.40461999999997,2.1375599999999997,150537.10+020815.2,540,51996,341,540-51996-341,0.8165000081062317,0.8181,0.0001
091846.51+390836.0_730865_0.001,730865,150.65172138954642,2.405310146474049,139.69382,39.143359999999994,091846.51+390836.0,938,52708,130,938-52708-130,0.429500013589859,0.43050000000000005,0.001
144441.52+050315.2_727273_0.0003,727273,150.418868639792,2.401910449480179,221.17299999999997,5.05423,144441.52+050315.2,1829,53494,203,1829-53494-203,1.5156999826431274,1.5069000000000001,0.0003
080816.70+331829.7_736081_0.0001,736081,149.97446059930283,2.4170305776687315,122.06960999999998,33.30826999999999,080816.70+331829.7,825,52289,162,825-52289-162,0.7580000162124634,0.7666000000000001,0.0001
164147.83+264939.8_736081_0.0003,736081,149.97446059930283,2.4170305776687315,250.44929999999997,26.827739999999995,164147.83+264939.8,2949,54557,102,2949-54557-102,0.7580000162124634,0.7587,0.0003
154842.02+091332.6_727273_0.01,727273,150.418868639792,2.401910449480179,237.17508999999998,9.22575,154842.02+091332.6,1726,53137,393,1726-53137-393,1.5156999826431274,1.5091,0.01
190150.86+791420.9_732755_0.0001,732755,150.1246392151805,2.4116668437684665,285.46193999999997,79.23916999999999,190150.86+791420.9,1857,53182,340,1857-53182-340,0.9351000189781189,0.9374000000000001,0.0001
084104.40+312919.1_727273_0.001,727273,150.418868639792,2.401910449480179,130.26835999999997,31.488649999999996,084104.40+312919.1,2960,54561,219,2960-54561-219,1.5156999826431274,1.5229000000000001,0.001
161540.76+460451.0_727273_0.0003,727273,150.418868639792,2.401910449480179,243.91984999999997,46.080839999999995,161540.76+460451.0,814,52443,564,814-52443-564,1.5156999826431274,1.5150000000000001,0.0003
144932.11+021338.3_730865_0.001,730865,150.65172138954642,2.405310146474049,222.38379999999998,2.2273199999999997,144932.11+021338.3,537,52027,597,537-52027-597,0.429500013589859,0.42680000000000007,0.001
090026.07+604146.4_736081_0.0001,736081,149.97446059930283,2.4170305776687315,135.10866,60.69623999999999,090026.07+604146.4,1786,54450,300,1786-54450-300,0.7580000162124634,0.7505000000000001,0.0001
075730.38+152453.0_736084_0.0001,736084,150.62502201618906,2.4156801085941813,119.37658999999998,15.414749999999998,075730.38+152453.0,2266,53679,335,2266-53679-335,0.38339999318122864,0.3889,0.0001
144147.06+110255.6_727273_0.003,727273,150.418868639792,2.401910449480179,220.44608999999997,11.048799999999998,144147.06+110255.6,1711,53535,522,1711-53535-522,1.5156999826431274,1.5142000000000002,0.003
094733.57+511453.4_735214_1,735214,150.23434115469098,2.414862467527538,146.88988999999998,51.248189999999994,094733.57+511453.4,902,52409,480,902-52409-480,1.941100001335144,1.9313000000000002,1.0
162816.24+251340.7_735619_0.03,735619,149.8646592864615,2.4158120459744468,247.06769999999997,25.227979999999995,162816.24+251340.7,1573,53226,482,1573-53226-482,3.378999948501587,3.3860000000000006,0.03
082345.44+585556.2_733344_0.3,733344,149.59919964826352,2.410269040812464,125.93934999999999,58.93229999999999,082345.44+585556.2,1873,54437,564,1873-54437-564,0.5163999795913696,0.508,0.3
161904.45+215624.5_736084_0.0003,736084,150.62502201618906,2.4156801085941813,244.76858999999996,21.94016,161904.45+215624.5,1853,53566,579,1853-53566-579,0.38339999318122864,0.38610000000000005,0.0003
025356.81-001123.8_736081_0.003,736081,149.97446059930283,2.4170305776687315,43.48671999999999,-0.18996999999999997,025356.81-001123.8,410,51816,183,410-51816-183,0.7580000162124634,0.7564000000000001,0.003
075955.16+211242.6_736084_0.001,736084,150.62502201618906,2.4156801085941813,119.97983999999998,21.21185,075955.16+211242.6,1583,52941,505,1583-52941-505,0.38339999318122864,0.39000000000000007,0.001
151526.17+415612.1_736084_0.003,736084,150.62502201618906,2.4156801085941813,228.85904999999997,41.936699999999995,151526.17+415612.1,1678,53433,263,1678-53433-263,0.38339999318122864,0.3743,0.003
075209.09+414235.5_737847_0.03,737847,149.99302883583022,2.4182382784538223,118.03789999999998,41.70987999999999,075209.09+414235.5,434,51885,14,434-51885-14,0.2498999983072281,0.25830000000000003,0.03
094631.68+512339.9_726230_0.001,726230,149.49376791104908,2.399611456944649,146.63203,51.394439999999996,094631.68+512339.9,902,52409,421,902-52409-421,0.7369999885559082,0.7418000000000001,0.001
144051.89+063709.6_735619_0.01,735619,149.8646592864615,2.4158120459744468,220.21622999999997,6.6193599999999995,144051.89+063709.6,1828,53504,622,1828-53504-622,3.378999948501587,3.3863000000000003,0.01
161624.06+122650.9_735619_0.3,735619,149.8646592864615,2.4158120459744468,244.10026999999997,12.447499999999998,161624.06+122650.9,2528,54571,445,2528-54571-445,3.378999948501587,3.3879000000000006,0.3
154500.30+450345.8_726230_0.0003,726230,149.49376791104908,2.399611456944649,236.25127999999998,45.062729999999995,154500.30+450345.8,1333,52782,487,1333-52782-487,0.7369999885559082,0.7446,0.0003
084205.57+075925.5_727901_1,727901,149.47569864093904,2.402788335975915,130.52321999999998,7.990429999999999,084205.57+075925.5,1298,52964,327,1298-52964-327,0.125900000333786,0.1337,1.0
165946.77+195134.0_727468_0.01,727468,150.32678429775527,2.402312877590705,254.94489999999996,19.85945,165946.77+195134.0,1425,52913,290,1425-52913-290,0.7390999794006348,0.7420000000000001,0.01
164715.02+300812.9_733313_0.001,733313,149.60753815358046,2.4111422008748975,251.81258999999997,30.136939999999996,164715.02+300812.9,1342,52793,516,1342-52793-516,0.42899999022483826,0.43800000000000006,0.001
155206.82+222539.2_732702_0.0001,732702,149.56399182861452,2.4083550523131843,238.02843999999996,22.427559999999996,155206.82+222539.2,2171,53557,385,2171-53557-385,0.5498999953269958,0.5515000000000001,0.0001
144051.89+063709.6_735619_0.003,735619,149.8646592864615,2.4158120459744468,220.21622999999997,6.6193599999999995,144051.89+063709.6,1828,53504,622,1828-53504-622,3.378999948501587,3.3863000000000003,0.003
152856.27+150452.4_725284_0.1,725284,150.3868258815612,2.4000611582790268,232.23447999999996,15.081229999999998,152856.27+150452.4,2767,54243,622,2767-54243-622,3.3919999599456787,3.3887000000000005,0.1
075519.87+432058.1_733313_0.001,733313,149.60753815358046,2.4111422008748975,118.83278999999999,43.34947999999999,075519.87+432058.1,437,51869,381,437-51869-381,0.42899999022483826,0.43310000000000004,0.001
084901.78+500310.4_728988_1,728988,149.98991893541472,2.402542771062491,132.25742999999997,50.05288999999999,084901.78+500310.4,551,51993,291,551-51993-291,0.28360000252723694,0.2842,1.0
153044.77+270741.9_733313_0.0003,733313,149.60753815358046,2.4111422008748975,232.68657999999996,27.128329999999995,153044.77+270741.9,1848,54180,182,1848-54180-182,0.42899999022483826,0.43340000000000006,0.0003
160129.68+134124.8_736081_0.0003,736081,149.97446059930283,2.4170305776687315,240.37369999999996,13.690239999999998,160129.68+134124.8,2522,54570,575,2522-54570-575,0.7580000162124634,0.7553000000000001,0.0003
025119.00-071059.4_732755_0.0003,732755,150.1246392151805,2.4116668437684665,42.82919999999999,-7.183189999999999,025119.00-071059.4,457,51901,376,457-51901-376,0.9351000189781189,0.9337000000000001,0.0003
155705.15+025234.1_736084_0.001,736084,150.62502201618906,2.4156801085941813,239.27146999999997,2.8761499999999995,155705.15+025234.1,595,52023,196,595-52023-196,0.38339999318122864,0.38910000000000006,0.001
085246.98+292612.8_730865_0.001,730865,150.65172138954642,2.405310146474049,133.19579,29.436889999999995,085246.98+292612.8,1589,52972,137,1589-52972-137,0.429500013589859,0.42660000000000003,0.001
142837.17+181711.9_730679_0.0003,730679,150.48808837472427,2.4068564063779663,217.15488999999997,18.28664,142837.17+181711.9,2774,54534,210,2774-54534-210,0.8165000081062317,0.8093000000000001,0.0003
160901.14+312324.0_736084_0.0003,736084,150.62502201618906,2.4156801085941813,242.25478999999996,31.390009999999997,160901.14+312324.0,1406,52876,340,1406-52876-340,0.38339999318122864,0.39020000000000005,0.0003
035036.14+003747.4_736084_0.0003,736084,150.62502201618906,2.4156801085941813,57.650589999999994,0.6298299999999999,035036.14+003747.4,1242,52901,492,1242-52901-492,0.38339999318122864,0.38630000000000003,0.0003
165742.37+223859.8_731297_0.0003,731297,150.1139011452364,2.409080705328462,254.42653999999996,22.649949999999997,165742.37+223859.8,1415,52885,513,1415-52885-513,3.254499912261963,3.2503,0.0003
094930.39+521400.7_735619_0.3,735619,149.8646592864615,2.4158120459744468,147.37664999999998,52.233549999999994,094930.39+521400.7,902,52409,413,902-52409-413,3.378999948501587,3.3755000000000006,0.3
094734.26+475533.8_727273_0.003,727273,150.418868639792,2.401910449480179,146.89278,47.92605999999999,094734.26+475533.8,1005,52703,222,1005-52703-222,1.5156999826431274,1.5231000000000001,0.003
080844.12+385053.4_736081_0.0003,736081,149.97446059930283,2.4170305776687315,122.18384999999998,38.84817999999999,080844.12+385053.4,758,52253,588,758-52253-588,0.7580000162124634,0.7642000000000001,0.0003
082345.44+585556.2_736521_0.1,736521,150.18505907712822,2.417246522878252,125.93934999999999,58.93229999999999,082345.44+585556.2,1873,54437,564,1873-54437-564,0.5073999762535095,0.508,0.1
145122.47-003341.0_736084_0.01,736084,150.62502201618906,2.4156801085941813,222.84365999999997,-0.5613999999999999,145122.47-003341.0,308,51662,73,308-51662-73,0.38339999318122864,0.37720000000000004,0.01
074524.53+372920.8_736081_0.0003,736081,149.97446059930283,2.4170305776687315,116.35220999999999,37.48913999999999,074524.53+372920.8,433,51873,126,433-51873-126,0.7580000162124634,0.7674000000000001,0.0003
081724.18+292538.7_726230_0.001,726230,149.49376791104908,2.399611456944649,124.35077999999999,29.427439999999997,081724.18+292538.7,930,52618,625,930-52618-625,0.7369999885559082,0.7413000000000001,0.001
145538.73+002238.0_730865_0.1,730865,150.65172138954642,2.405310146474049,223.91138999999998,0.37723999999999996,145538.73+002238.0,309,51994,516,309-51994-516,0.429500013589859,0.43410000000000004,0.1
150634.64+351937.0_735619_0.1,735619,149.8646592864615,2.4158120459744468,226.64435999999998,35.326969999999996,150634.64+351937.0,1385,53108,370,1385-53108-370,3.378999948501587,3.3826000000000005,0.1
091437.55+333113.7_736081_0.0003,736081,149.97446059930283,2.4170305776687315,138.65648,33.520469999999996,091437.55+333113.7,1273,52993,94,1273-52993-94,0.7580000162124634,0.7638,0.0003
162845.69+442413.2_730865_0.0001,730865,150.65172138954642,2.405310146474049,247.19040999999996,44.40369,162845.69+442413.2,626,52057,179,626-52057-179,0.429500013589859,0.43640000000000007,0.0001
134943.91+014007.3_727468_0.01,727468,150.32678429775527,2.402312877590705,207.43296999999998,1.6687099999999997,134943.91+014007.3,530,52026,208,530-52026-208,0.7390999794006348,0.7423000000000001,0.01
082230.39+212329.8_730679_0.0001,730679,150.48808837472427,2.4068564063779663,125.62662999999998,21.39164,082230.39+212329.8,1927,53321,465,1927-53321-465,0.8165000081062317,0.8151,0.0001
021610.56+000538.3_736084_0.0001,736084,150.62502201618906,2.4156801085941813,34.04402999999999,0.09398999999999999,021610.56+000538.3,405,51816,557,405-51816-557,0.38339999318122864,0.38400000000000006,0.0001
084355.87+561044.2_736081_0.0001,736081,149.97446059930283,2.4170305776687315,130.98282999999998,56.17894999999999,084355.87+561044.2,448,51900,350,448-51900-350,0.7580000162124634,0.7545000000000001,0.0001
161123.05+074535.3_731297_0.0001,731297,150.1139011452364,2.409080705328462,242.84604999999996,7.759809999999999,161123.05+074535.3,1730,53498,157,1730-53498-157,3.254499912261963,3.2571000000000003,0.0001
023310.63-090940.8_736084_0.003,736084,150.62502201618906,2.4156801085941813,38.29431999999999,-9.16134,023310.63-090940.8,454,51908,22,454-51908-22,0.38339999318122864,0.38800000000000007,0.003
073941.87+390158.8_736084_0.001,736084,150.62502201618906,2.4156801085941813,114.92447999999999,39.03303,073941.87+390158.8,432,51884,129,432-51884-129,0.38339999318122864,0.38270000000000004,0.001
143909.25+291105.3_736081_0.0003,736081,149.97446059930283,2.4170305776687315,219.78853999999998,29.184829999999994,143909.25+291105.3,2138,53757,126,2138-53757-126,0.7580000162124634,0.7546,0.0003
160533.88+253231.2_726230_0.003,726230,149.49376791104908,2.399611456944649,241.39119999999997,25.542019999999997,160533.88+253231.2,1656,53533,532,1656-53533-532,0.7369999885559082,0.7276000000000001,0.003
155043.59+112047.4_730865_0.3,730865,150.65172138954642,2.405310146474049,237.68163999999996,11.346519999999998,155043.59+112047.4,2520,54584,442,2520-54584-442,0.429500013589859,0.43570000000000003,0.3
145422.63+263504.9_727273_0.001,727273,150.418868639792,2.401910449480179,223.59429999999998,26.584719999999997,145422.63+263504.9,2145,54212,481,2145-54212-481,1.5156999826431274,1.5192,0.001
090654.47+391455.3_737847_0.03,737847,149.99302883583022,2.4182382784538223,136.72698999999997,39.24869999999999,090654.47+391455.3,937,52707,391,937-52707-391,0.2498999983072281,0.24060000000000004,0.03
140310.82+011439.4_726230_0.003,726230,149.49376791104908,2.399611456944649,210.79511999999997,1.2442799999999998,140310.82+011439.4,532,51993,297,532-51993-297,0.7369999885559082,0.7333000000000001,0.003
150634.64+351937.0_735619_1,735619,149.8646592864615,2.4158120459744468,226.64435999999998,35.326969999999996,150634.64+351937.0,1385,53108,370,1385-53108-370,3.378999948501587,3.3826000000000005,1.0
091024.81+654637.7_725284_0.01,725284,150.3868258815612,2.4000611582790268,137.60340999999997,65.77713999999999,091024.81+654637.7,1877,54464,374,1877-54464-374,3.3919999599456787,3.3880000000000003,0.01
091648.90+385428.1_731383_1,731383,149.92138971002402,2.408111741761994,139.20374999999999,38.90783,091648.90+385428.1,938,52708,246,938-52708-246,1.25600004196167,1.2656,1.0
144240.79+052423.2_724975_0.0003,724975,150.32361280559743,2.396648980070722,220.66999999999996,5.406459999999999,144240.79+052423.2,1829,53494,249,1829-53494-249,0.1225999966263771,0.11750000000000001,0.0003
093905.02+573723.5_726230_0.003,726230,149.49376791104908,2.399611456944649,144.77093999999997,57.62320999999999,093905.02+573723.5,452,51911,61,452-51911-61,0.7369999885559082,0.7386,0.003
081328.58+444514.8_726230_0.0001,726230,149.49376791104908,2.399611456944649,123.36908999999999,44.754129999999996,081328.58+444514.8,547,52207,327,547-52207-327,0.7369999885559082,0.7411000000000001,0.0001
150908.97+385409.1_736084_0.0001,736084,150.62502201618906,2.4156801085941813,227.28737999999998,38.90252999999999,150908.97+385409.1,1399,53172,384,1399-53172-384,0.38339999318122864,0.38670000000000004,0.0001
151339.85+011727.4_735656_0.01,735656,150.4668121596176,2.4147838780046853,228.41607999999997,1.2909699999999997,151339.85+011727.4,540,51996,22,540-51996-22,0.21539999544620514,0.21200000000000002,0.01
160058.63+252912.9_736075_1,736075,149.8341273404456,2.416707170901045,240.24430999999996,25.486929999999997,160058.63+252912.9,1656,53533,332,1656-53533-332,3.305000066757202,3.3052000000000006,1.0
150010.75+320536.3_727468_0.01,727468,150.32678429775527,2.402312877590705,225.04482999999996,32.093419999999995,150010.75+320536.3,1648,53171,270,1648-53171-270,0.7390999794006348,0.7334,0.01
170903.58+291202.4_727273_0.003,727273,150.418868639792,2.401910449480179,257.26494999999994,29.200669999999995,170903.58+291202.4,977,52410,355,977-52410-355,1.5156999826431274,1.5211000000000001,0.003
144016.02+202114.1_735656_0.0001,735656,150.4668121596176,2.4147838780046853,220.06676999999996,20.353939999999998,144016.02+202114.1,2789,54555,231,2789-54555-231,0.21539999544620514,0.20550000000000002,0.0001
080612.58+175258.3_736084_0.01,736084,150.62502201618906,2.4156801085941813,121.55241999999998,17.882879999999997,080612.58+175258.3,1923,53319,105,1923-53319-105,0.38339999318122864,0.37400000000000005,0.01
080155.15+481924.5_736084_0.0003,736084,150.62502201618906,2.4156801085941813,120.47978999999998,48.323499999999996,080155.15+481924.5,1779,53089,62,1779-53089-62,0.38339999318122864,0.37510000000000004,0.0003
075626.44+132541.1_735387_0.3,735387,149.47763030643037,2.4125029841933348,119.11017999999999,13.428109999999998,075626.44+132541.1,2264,53682,145,2264-53682-145,0.48030000925064087,0.47900000000000004,0.3
083756.42+145902.2_736081_0.0001,736081,149.97446059930283,2.4170305776687315,129.48508999999999,14.983949999999998,083756.42+145902.2,2427,53815,517,2427-53815-517,0.7580000162124634,0.7680000000000001,0.0001
022852.56-010842.0_727273_0.1,727273,150.418868639792,2.401910449480179,37.21903,-1.1450099999999999,022852.56-010842.0,705,52200,220,705-52200-220,1.5156999826431274,1.5091,0.1
160802.36+161919.0_732702_0.0001,732702,149.56399182861452,2.4083550523131843,242.00986999999998,16.321949999999998,160802.36+161919.0,2197,53555,555,2197-53555-555,0.5498999953269958,0.545,0.0001
031208.17-063736.1_736084_0.0003,736084,150.62502201618906,2.4156801085941813,48.034079999999996,-6.626709999999999,031208.17-063736.1,459,51924,453,459-51924-453,0.38339999318122864,0.37340000000000007,0.0003
074448.39+482901.0_736081_0.0001,736081,149.97446059930283,2.4170305776687315,116.20162999999998,48.483619999999995,074448.39+482901.0,1868,53318,233,1868-53318-233,0.7580000162124634,0.7651000000000001,0.0001
151806.83+083756.5_736084_0.01,736084,150.62502201618906,2.4156801085941813,229.52848999999998,8.632369999999998,151806.83+083756.5,1719,53876,66,1719-53876-66,0.38339999318122864,0.38930000000000003,0.01
075034.40+654125.6_727468_0.1,727468,150.32678429775527,2.402312877590705,117.64335999999999,65.69045999999999,075034.40+654125.6,2939,54515,116,2939-54515-116,0.7390999794006348,0.7490000000000001,0.1
075736.79+345328.2_736081_0.0001,736081,149.97446059930283,2.4170305776687315,119.40333999999999,34.891189999999995,075736.79+345328.2,756,52577,619,756-52577-619,0.7580000162124634,0.7482000000000001,0.0001
140920.79+081030.2_732755_0.0003,732755,150.1246392151805,2.4116668437684665,212.33663999999996,8.175069999999998,140920.79+081030.2,1809,53792,61,1809-53792-61,0.9351000189781189,0.9375000000000001,0.0003
160848.21+004148.4_730865_0.01,730865,150.65172138954642,2.405310146474049,242.20089999999996,0.6967899999999999,160848.21+004148.4,345,51690,372,345-51690-372,0.429500013589859,0.42550000000000004,0.01
163935.63+464933.3_736084_0.0003,736084,150.62502201618906,2.4156801085941813,249.89849999999996,46.825919999999996,163935.63+464933.3,627,52144,564,627-52144-564,0.38339999318122864,0.39260000000000006,0.0003
155102.78+084401.2_735527_0.01,735527,150.13975035518442,2.4159943684892253,237.76162999999997,8.733669999999998,155102.78+084401.2,1727,53859,402,1727-53859-402,2.508500099182129,2.5050000000000003,0.01
074916.67+264740.8_735619_0.1,735619,149.8646592864615,2.4158120459744468,117.31949999999999,26.794689999999996,074916.67+264740.8,858,52316,396,858-52316-396,3.378999948501587,3.3816000000000006,0.1
090345.97+391821.0_736084_0.001,736084,150.62502201618906,2.4156801085941813,135.94156999999998,39.30584999999999,090345.97+391821.0,1199,52703,61,1199-52703-61,0.38339999318122864,0.37390000000000007,0.001
170811.61+244313.3_730679_0.3,730679,150.48808837472427,2.4068564063779663,257.04837,24.720369999999996,170811.61+244313.3,1687,53260,628,1687-53260-628,0.8165000081062317,0.8098000000000001,0.3
030011.92+003527.5_730865_0.001,730865,150.65172138954642,2.405310146474049,45.049679999999995,0.59098,030011.92+003527.5,410,51816,624,410-51816-624,0.429500013589859,0.42030000000000006,0.001
102117.70+623010.2_735214_1,735214,150.23434115469098,2.414862467527538,155.32378999999997,62.50282999999999,102117.70+623010.2,771,52370,606,771-52370-606,1.941100001335144,1.9488000000000003,1.0
083232.38+492348.2_727468_0.01,727468,150.32678429775527,2.402312877590705,128.13494999999998,49.39672999999999,083232.38+492348.2,443,51873,529,443-51873-529,0.7390999794006348,0.7332000000000001,0.01
161904.45+215624.5_743071_0.003,743071,150.38681291542787,2.4271728182240984,244.76858999999996,21.94016,161904.45+215624.5,1853,53566,579,1853-53566-579,0.38609999418258667,0.38610000000000005,0.003
073102.94+382654.9_739410_0.0003,739410,150.39508125975752,2.421708786972416,112.76227999999999,38.448589999999996,073102.94+382654.9,1733,53047,30,1733-53047-30,0.31200000643730164,0.31260000000000004,0.0003
170804.21+380325.2_739410_0.0003,739410,150.39508125975752,2.421708786972416,257.01754999999997,38.056999999999995,170804.21+380325.2,2971,54590,576,2971-54590-576,0.31200000643730164,0.3113,0.0003
081829.35+240846.9_739410_0.001,739410,150.39508125975752,2.421708786972416,124.62228999999998,24.146359999999998,081829.35+240846.9,1585,52962,157,1585-52962-157,0.31200000643730164,0.3113,0.001
142622.24+214441.1_743071_0.0003,743071,150.38681291542787,2.4271728182240984,216.59267999999997,21.74478,142622.24+214441.1,2787,54552,152,2787-54552-152,0.38609999418258667,0.3940000000000001,0.0003
090654.47+391455.3_743195_0.01,743195,150.00635731676596,2.4262041013069906,136.72698999999997,39.24869999999999,090654.47+391455.3,937,52707,391,937-52707-391,0.24740000069141388,0.24060000000000004,0.01
080504.05+120540.3_747508_0.003,747508,150.2977828212702,2.4322786584692015,121.26689999999998,12.094529999999999,080504.05+120540.3,2418,53794,536,2418-53794-536,0.33059999346733093,0.32080000000000003,0.003
081829.35+240846.9_739410_0.0001,739410,150.39508125975752,2.421708786972416,124.62228999999998,24.146359999999998,081829.35+240846.9,1585,52962,157,1585-52962-157,0.31200000643730164,0.3113,0.0001
033011.89+053901.9_748869_0.1,748869,149.92592271608152,2.43619355253828,52.54957999999999,5.6505399999999995,033011.89+053901.9,2339,53729,629,2339-53729-629,2.2546000480651855,2.2476000000000003,0.1
155102.78+084401.2_740132_0.1,740132,150.1653414367675,2.4225103003229598,237.76162999999997,8.733669999999998,155102.78+084401.2,1727,53859,402,1727-53859-402,2.505500078201294,2.5050000000000003,0.1
093802.17+484258.2_743071_0.0003,743071,150.38681291542787,2.4271728182240984,144.50907999999998,48.71616999999999,093802.17+484258.2,901,52641,55,901-52641-55,0.38609999418258667,0.3889,0.0003
083215.11+425615.0_743071_0.003,743071,150.38681291542787,2.4271728182240984,128.06296999999998,42.937509999999996,083215.11+425615.0,761,52266,621,761-52266-621,0.38609999418258667,0.39110000000000006,0.003
095545.13+492504.2_743071_0.0001,743071,150.38681291542787,2.4271728182240984,148.93807999999999,49.41785999999999,095545.13+492504.2,1005,52703,605,1005-52703-605,0.38609999418258667,0.39580000000000004,0.0001
030227.42-071940.7_743071_0.0001,743071,150.38681291542787,2.4271728182240984,45.61424999999999,-7.327989999999999,030227.42-071940.7,458,51929,465,458-51929-465,0.38609999418258667,0.39520000000000005,0.0001
143025.43-023311.2_743071_0.003,743071,150.38681291542787,2.4271728182240984,217.60598999999996,-2.5531299999999995,143025.43-023311.2,918,52404,69,918-52404-69,0.38609999418258667,0.39510000000000006,0.003
143545.06+104125.9_739410_0.001,739410,150.39508125975752,2.421708786972416,218.93778999999998,10.690529999999999,143545.06+104125.9,1711,53535,352,1711-53535-352,0.31200000643730164,0.3103,0.001
